index,topYear,rank,trackId,trackName,artistName,albumId,albumName,genres,popularity,tempo,energy,danceability,loudness,speechiness,instrumentalness,duration_ms,valence,explicit,duration_m,topGenre
5,2012,6,3oL3XRtkP1WVbMxf7dtTdu,The One That Got Away,Katy Perry,5BvgP623rtvlc0HDcpzquz,Katy Perry - Teenage Dream: The Complete Confection,"['dance pop', 'pop', 'pop dance', 'post-teen pop']",75,133.962,0.792,0.687,-4.023,0.0353,0.0,227333,0.864,False,4.0,pop
6,2012,7,2dLLR6qlu5UJ5gk0dKz0h3,Royals,Lorde,0rmhjUgoVa17LZuS8xWQ3v,Pure Heroine,"['art pop', 'dance pop', 'electropop', 'metropopolis', 'nz pop', 'pop', 'pop dance', 'post-teen pop']",76,84.878,0.428,0.674,-9.504,0.122,0.0,190185,0.337,False,3.0,pop
7,2012,8,1XGmzt0PVuFgQYYnV2It7A,Payphone,Maroon 5,6ijGiBcBfUwkoyHn5VUHU2,Overexposed Track By Track,"['pop', 'pop rock']",81,110.015,0.752,0.743,-4.813,0.0414,0.0,231173,0.545,True,4.0,rock
8,2012,9,4cluDES4hQEUhmXj6TXkSo,What Makes You Beautiful,One Direction,6cunQQ7YZisYOoiFu2ywIq,Up All Night,"['boy band', 'pop', 'post-teen pop', 'talent show']",83,124.99,0.787,0.726,-2.494,0.0737,0.0,199986,0.888,False,3.0,pop
9,2012,10,3lKZf71jeNi14udIFPJ29V,I Knew You Were Trouble.,Taylor Swift,1KVKqWeRuXsJDLTW0VuD29,Red (Deluxe Edition),"['dance pop', 'pop', 'pop dance']",63,77.019,0.469,0.622,-6.798,0.0363,2.25e-06,219720,0.679,False,4.0,pop
10,2012,11,2EBCVPNAG46nbgs6jXPGvv,Starships,Nicki Minaj,22F5ZYY1sxoJjk6HzZfmC1,Pink Friday: Roman Reloaded The Re-Up (Explicit Version),"['dance pop', 'hip pop', 'pop', 'pop dance', 'pop rap', 'post-teen pop', 'queens hip hop']",76,125.008,0.716,0.747,-2.457,0.075,0.0,210626,0.751,True,4.0,pop
11,2012,12,1nZzRJbFvCEct3uzu04ZoL,Part Of Me,Katy Perry,5BvgP623rtvlc0HDcpzquz,Katy Perry - Teenage Dream: The Complete Confection,"['dance pop', 'pop', 'pop dance', 'post-teen pop']",72,130.028,0.918,0.678,-4.63,0.0355,0.0,216160,0.769,False,4.0,pop
12,2012,13,5yDL13y5giogKs2fSNf7sj,Glad You Came,The Wanted,2hnaJ8ktG2FSP1EthsCo6N,Battleground (Deluxe Edition),"['boy band', 'dance pop', 'pop', 'pop dance', 'pop rock', 'post-teen pop']",74,126.885,0.851,0.722,-3.873,0.0639,0.0,197935,0.452,False,3.0,pop
13,2012,14,7EQGXaVSyEDsCWKmUcfpLk,Die Young,Kesha,5ZQB1ZQ2Yx9YT3nZlR2Pgu,Warrior (Expanded Edition),"['dance pop', 'electropop', 'pop', 'pop dance', 'post-teen pop']",77,128.001,0.7,0.711,-4.805,0.046,0.000125,211920,0.801,False,4.0,pop
14,2012,15,0VwNdo84DaVYLIkbVO86ND,We Are Never Ever Getting Back Together,Taylor Swift,4jTYApZPMapg56gRycOn0D,Red (Big Machine Radio Release Special),"['dance pop', 'pop', 'pop dance']",77,85.984,0.676,0.628,-5.911,0.0916,2.65e-05,193146,0.75,False,3.0,pop
15,2012,16,5InWRmnfgjVwQWoXHNBATu,Want U Back,Cher Lloyd,0z5qKyh9ys3kk9oLEzgG5l,Sticks & Stones,"['dance pop', 'electropop', 'pop', 'pop dance', 'post-teen pop', 'social media pop', 'talent show', 'viral pop']",67,97.954,0.893,0.696,-2.963,0.076,0.0,214013,0.573,False,4.0,pop
16,2012,17,1kPpge9JDLpcj15qgrPbYX,Good Time,Owl City,7gTFf2EWBONpjKVjpWbs5p,The Midsummer Station,"['indietronica', 'modern rock', 'pop', 'pop rock', 'post-teen pop']",77,126.05,0.872,0.56,-4.269,0.14,6.98e-06,205933,0.682,False,3.0,pop
17,2012,18,3sP3c86WFjOzHHnbhhZcLA,Give Your Heart a Break,Demi Lovato,1ypH0eU9RcE6wngSGSqmeY,Unbroken,"['dance pop', 'pop', 'pop dance', 'post-teen pop']",71,123.008,0.695,0.651,-3.218,0.0487,0.0,205346,0.569,False,3.0,pop
18,2012,19,6aGjEZ7kq3YXgD0EDt80O5,Live While We're Young,One Direction,5SxEsi1PNyo1XfEKDYcFKF,Take Me Home: Yearbook Edition,"['boy band', 'pop', 'post-teen pop', 'talent show']",5,126.015,0.837,0.658,-2.063,0.0543,0.0,200186,0.936,False,3.0,pop
19,2012,20,2fQxE0jVrjNMT9oJAXtSJR,Domino,Jessie J,0BZbTNqpXFg6lxNv78X7Lp,Who You Are (Platinum Edition),"['dance pop', 'electropop', 'pop', 'pop dance', 'pop rap', 'post-teen pop', 'viral pop']",74,126.986,0.557,0.758,-4.568,0.034,0.0,231840,0.781,False,4.0,pop
20,2012,21,4jOtC832PyIXlCVPRElfQu,Troublemaker (feat. Flo Rida),Olly Murs,2hOuWIWkhIxKXj6dUVI734,Right Place Right Time,"['dance pop', 'europop', 'pop', 'pop dance', 'pop rock', 'post-teen pop', 'talent show', 'uk pop']",0,106.008,0.863,0.762,-3.689,0.0565,0.0,185586,0.965,False,3.0,pop
21,2012,22,2iUmqdfGZcHIhS3b9E9EWq,Everybody Talks,Neon Trees,0uRFz92JmjwDbZbB7hEBIr,Picture Show,"['indie poptimism', 'modern alternative rock', 'modern rock', 'neo mellow', 'pop', 'pop rock', 'post-teen pop', 'rock']",81,154.961,0.924,0.471,-3.906,0.0586,0.0,177280,0.725,False,3.0,rock
22,2012,23,3w3y8KPTfNeOKPiqUTakBh,Locked out of Heaven,Bruno Mars,58ufpQsJ1DS5kq4hhzQDiI,Unorthodox Jukebox,['pop'],83,143.994,0.698,0.726,-4.165,0.0431,0.0,233478,0.867,False,4.0,pop
23,2012,24,2L7rZWg9RLxIwnysmxm4xk,Boyfriend,Justin Bieber,70f70xLCpH7wHaVvB2oZT9,Believe (Deluxe Edition),"['canadian pop', 'pop', 'post-teen pop']",64,96.979,0.55,0.717,-6.019,0.0519,0.00198,171333,0.331,False,3.0,pop
24,2012,25,1gihuPhrLraKYrJMAEONyc,Feel So Close - Radio Edit,Calvin Harris,7w19PFbxAjwZ7UVNp9z0uT,18 Months,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'pop dance', 'progressive house', 'uk dance']",81,127.937,0.924,0.707,-2.842,0.031,0.00703,206413,0.919,False,3.0,edm
25,2012,26,2QjOHCTQ1Jl3zawyYOpxh6,Sweater Weather,The Neighbourhood,4xkM0BwLM9H2IUcbYzpcBI,I Love You.,"['modern alternative rock', 'modern rock', 'pop']",89,124.053,0.807,0.612,-2.81,0.0336,0.0177,240400,0.398,False,4.0,rock
26,2012,27,0AfYeE3bfJRcq9J2hUJXmM,How to Be a Heartbreaker,MARINA,6CQDWUyMKwRYj5aNc6J6gy,How to Be a Heartbreaker,"['dance pop', 'electropop', 'metropopolis', 'pop', 'pop dance', 'post-teen pop', 'uk alternative pop']",56,140.05,0.897,0.69,-4.696,0.0506,0.0,221493,0.849,False,4.0,pop
27,2012,28,1nInOsHbtotAmEOQhtvnzP,Stronger (What Doesn't Kill You),Kelly Clarkson,0VmE95pr5TSpZWucfyhO5e,Stronger (Deluxe Version),"['dance pop', 'neo mellow', 'pop', 'pop dance', 'pop rock', 'post-teen pop', 'talent show', 'urban contemporary']",75,116.044,0.939,0.562,-4.282,0.0475,0.0,221946,0.684,False,4.0,pop
28,2012,29,7kSLdGdXLey7pzLsWpdg1h,Little Things,One Direction,5SxEsi1PNyo1XfEKDYcFKF,Take Me Home: Yearbook Edition,"['boy band', 'pop', 'post-teen pop', 'talent show']",8,110.095,0.222,0.707,-11.716,0.0329,0.0,219640,0.556,False,4.0,pop
29,2012,30,77W6VUoJdasCQgjc5DW19q,Wings,Little Mix,0SHgpefjbVvnR2NnMPj1ve,DNA: The Deluxe Edition,"['dance pop', 'girl group', 'pop', 'pop dance', 'post-teen pop', 'talent show', 'uk pop']",5,114.962,0.875,0.738,-3.141,0.127,0.000556,219733,0.538,False,4.0,pop
30,2012,31,5NlFXQ0si6U87gXs6hq81B,Candy,Robbie Williams,1WU5z4DC7dCpXDpKBk5ofI,Take The Crown (Deluxe Edition),"['dance pop', 'europop', 'pop']",72,116.043,0.791,0.715,-6.63,0.0414,0.0,201053,0.879,False,3.0,pop
31,2012,32,0nJW01T7XtvILxQgC5J7Wh,When I Was Your Man,Bruno Mars,58ufpQsJ1DS5kq4hhzQDiI,Unorthodox Jukebox,['pop'],84,72.795,0.28,0.612,-8.648,0.0434,0.0,213826,0.387,False,4.0,pop
32,2012,33,3UN6cIn3VIyg0z1LCuFSum,Without You (feat. Usher),David Guetta,4bTjdxhRRUiWfwj200f9Kl,Nothing but the Beat (Ultimate Edition),"['big room', 'dance pop', 'edm', 'pop', 'pop dance']",70,127.884,0.614,0.608,-3.727,0.0285,4.06e-06,208133,0.402,False,3.0,pop
33,2012,34,0pwYLVXVknPSGUQb39cePC,As Long As You Love Me,Justin Bieber,70f70xLCpH7wHaVvB2oZT9,Believe (Deluxe Edition),"['canadian pop', 'pop', 'post-teen pop']",70,139.691,0.873,0.571,-3.382,0.1,0.0,229466,0.613,False,4.0,pop
34,2012,35,6z5Yh7kOKeLjqIsNdokIpU,A Thousand Years,Christina Perri,2lkbTVYUYHXoXt17WXIAVc,The Twilight Saga: Breaking Dawn - Part 1 (Original Motion Picture Soundtrack),"['dance pop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop', 'viral pop']",68,139.028,0.407,0.421,-7.445,0.0267,0.000961,285120,0.161,False,5.0,pop
35,2012,36,7wMq5n8mYSKlQIGECKUgTX,Hall of Fame (feat. will.i.am),The Script,7JOCOjZTcLysDMkZGWlcIj,#3 Deluxe Version,"['celtic rock', 'dance pop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop', 'viral pop']",79,84.786,0.873,0.421,-4.343,0.0564,0.0,202533,0.629,False,3.0,pop
36,2012,37,4kte3OcW800TPvOVgrLLj8,Let Me Love You (Until You Learn To Love Yourself),Ne-Yo,4HPdvrPf9RGfJ2hNYrODpC,R.E.D. (Deluxe Edition),"['dance pop', 'pop', 'pop rap', 'r&b', 'urban contemporary']",70,124.91,0.677,0.658,-6.628,0.0393,0.0,251626,0.248,False,4.0,pop
37,2012,38,0TDLuuLlV54CkRRUOahJb4,Titanium (feat. Sia),David Guetta,4bTjdxhRRUiWfwj200f9Kl,Nothing but the Beat (Ultimate Edition),"['big room', 'dance pop', 'edm', 'pop', 'pop dance']",79,126.062,0.787,0.604,-3.674,0.103,0.15,245040,0.301,False,4.0,pop
38,2012,39,4esOae7i4rqTbAu9o5Pxco,Girl on Fire,Alicia Keys,3zZSz5VOYSu0jE4MkPCOvN,Girl on Fire (Remixes) - EP,"['hip pop', 'neo soul', 'pop', 'r&b', 'urban contemporary']",76,92.494,0.706,0.482,-5.762,0.0609,0.00106,224920,0.144,False,4.0,pop
39,2012,40,5yVIlYEHZxQVLyInCdldoS,Impossible,James Arthur,029WUoBjWc7Js1QiPH3mw0,James Arthur (Deluxe),"['pop', 'talent show', 'uk pop']",79,169.533,0.695,0.376,-4.782,0.0933,0.0,209440,0.302,False,3.0,pop
40,2012,41,6O20JhBJPePEkBdrB5sqRx,Diamonds,Rihanna,5pLlGJrxuQO3jMoQe1XxZY,Unapologetic (Deluxe),"['barbadian pop', 'dance pop', 'pop', 'pop dance', 'post-teen pop', 'r&b', 'urban contemporary']",76,91.972,0.71,0.564,-4.92,0.0461,0.0,225146,0.393,False,4.0,pop
41,2012,42,5kcE7pp02ezLZaUbbMv3Iq,Pound The Alarm,Nicki Minaj,6fABwONLawdFjkDpLx41j8,Pink Friday ... Roman Reloaded (Deluxe),"['dance pop', 'hip pop', 'pop', 'pop dance', 'pop rap', 'post-teen pop', 'queens hip hop']",65,125.055,0.858,0.728,-3.686,0.0609,4.09e-06,205640,0.591,True,3.0,pop
42,2012,43,3bC1ahPIYt1btJzSSEyyrF,Whistle,Flo Rida,7eLwoxxWs6lfkVYJGkGNbk,Wild Ones,"['dance pop', 'miami hip hop', 'pop', 'pop dance', 'pop rap']",78,103.976,0.937,0.747,-5.746,0.0453,0.0,224653,0.739,False,4.0,pop
43,2012,44,1mKXFLRA179hdOWQBwUk9e,Just Give Me a Reason (feat. Nate Ruess),P!nk,2Q9oTK48eb85waX1fFJsvj,The Truth About Love,"['dance pop', 'pop', 'post-teen pop']",81,95.002,0.547,0.778,-7.273,0.0489,0.000302,242733,0.441,False,4.0,pop
44,2012,45,62zFEHfAYl5kdHYOivj4BC,International Love (feat. Chris Brown),Pitbull,4rG0MhkU6UojACJxkMHIXB,Planet Pit (Deluxe Version),"['dance pop', 'latin', 'miami hip hop', 'pop', 'pop dance', 'pop rap']",75,120.05,0.855,0.67,-3.035,0.0499,0.0,227280,0.648,False,4.0,pop
45,2012,46,4urcG6Nfubqsuqy3juMjBi,Brokenhearted,Karmin,7FbPwQGriWa8IT4u6RxjWK,Hello,"['dance pop', 'electropop', 'pop dance', 'post-teen pop', 'viral pop']",64,120.001,0.765,0.765,-2.732,0.0585,3.82e-06,227146,0.886,False,4.0,pop
46,2012,47,3tyPOhuVnt5zd5kGfxbCyL,Where Have You Been,Rihanna,1Kw1bVd07oRqcjrcjQKC8T,Talk That Talk,"['barbadian pop', 'dance pop', 'pop', 'pop dance', 'post-teen pop', 'r&b', 'urban contemporary']",71,127.963,0.847,0.719,-6.34,0.0916,0.0204,242680,0.444,False,4.0,pop
47,2012,48,0M3HkE321xpCbCYqVKzr1q,It Will Rain,Bruno Mars,4A0vJtV9ok7vmr9ursSKj8,It Will Rain,['pop'],73,150.017,0.835,0.576,-6.826,0.0486,0.0,257720,0.476,False,4.0,pop
48,2012,49,0KAiuUOrLTIkzkpfpn9jb9,Drive By,Train,5zseibu9WEsPaZmkJUMkz1,California 37,"['dance pop', 'neo mellow', 'pop', 'pop rock']",76,122.028,0.837,0.765,-3.113,0.032,1.06e-05,195973,0.721,False,3.0,pop
49,2012,50,4b4c0oH7PtrPsI86drzgFs,Chasing The Sun,The Wanted,6FftnKauTntTYF5PBI0yOm,The Wanted (Special Edition),"['boy band', 'dance pop', 'pop', 'pop dance', 'pop rock', 'post-teen pop']",66,128.11,0.732,0.636,-6.209,0.0962,0.0,198800,0.679,False,3.0,pop
50,2012,51,3LlAyCYU26dvFZBDUIMb7a,Demons,Imagine Dragons,6htgf3qv7vGcsdxLCDxKp8,Night Visions,"['modern rock', 'rock']",73,89.938,0.71,0.505,-3.015,0.0321,0.00025,175200,0.428,False,3.0,rock
51,2012,52,3U4isOIWM3VvDubwSI3y7a,All of Me,John Legend,4OTAx9un4e6NfoHuVRiOrC,Love In The Future (Expanded Edition),"['neo soul', 'pop', 'pop soul', 'r&b', 'urban contemporary']",86,119.93,0.264,0.422,-7.064,0.0322,0.0,269560,0.331,False,4.0,pop
52,2012,53,1NpW5kyvO4XrNJ3rnfcNy3,Wild Ones (feat. Sia),Flo Rida,7eLwoxxWs6lfkVYJGkGNbk,Wild Ones,"['dance pop', 'miami hip hop', 'pop', 'pop dance', 'pop rap']",77,127.075,0.86,0.608,-5.324,0.0554,0.0,232946,0.437,False,4.0,pop
53,2012,54,4sOX1nhpKwFWPvoMMExi3q,Primadonna,MARINA,49kf7gWWtReFwPcCNsvyUf,Electra Heart (Deluxe),"['dance pop', 'electropop', 'metropopolis', 'pop', 'pop dance', 'post-teen pop', 'uk alternative pop']",67,127.98,0.689,0.66,-2.671,0.0337,0.0,221075,0.427,False,4.0,pop
54,2012,55,3bidbhpOYeV4knp8AIu8Xn,Can't Hold Us - feat. Ray Dalton,Macklemore & Ryan Lewis,76FXHQhTuT4QMIxfL09gX8,The Heist,"['dance pop', 'pop', 'pop dance', 'pop rap', 'seattle hip hop']",83,146.078,0.922,0.641,-4.457,0.0786,0.0,258342,0.847,False,4.0,pop
55,2012,56,6nek1Nin9q48AVZcWs9e9D,Paradise,Coldplay,2R7iJz5uaHjLEVnMkloO18,Mylo Xyloto,"['permanent wave', 'pop']",80,139.631,0.585,0.449,-6.761,0.0268,8.75e-05,278719,0.212,False,5.0,pop
56,2012,57,0GNI8K3VATWBABQFAzBAYe,Stay,Rihanna,5pLlGJrxuQO3jMoQe1XxZY,Unapologetic (Deluxe),"['barbadian pop', 'dance pop', 'pop', 'pop dance', 'post-teen pop', 'r&b', 'urban contemporary']",75,111.893,0.31,0.621,-10.164,0.0283,6.12e-05,240706,0.125,False,4.0,pop
57,2012,58,2V65y3PX4DkRhy1djlxd9p,Don't You Worry Child - Radio Edit,Swedish House Mafia,3RKhRsifs4RWrqvWV1YpPY,Don't You Worry Child,"['dance pop', 'edm', 'electro house', 'pop', 'pop dance', 'progressive electro house']",78,129.042,0.84,0.612,-3.145,0.0509,0.0,212862,0.438,False,4.0,edm
58,2012,59,6cpk00i5TxCqSeqNi2HuIe,One More Night,Maroon 5,6ijGiBcBfUwkoyHn5VUHU2,Overexposed Track By Track,"['pop', 'pop rock']",72,92.997,0.821,0.716,-3.435,0.0314,0.0,219546,0.618,False,4.0,rock
59,2012,60,7DFNE7NO0raLIUbgzY2rzm,Let Her Go,Passenger,2mylGx7w2Q3yhUyN8iEWOF,All The Little Lights,"['folk-pop', 'neo mellow', 'pop', 'pop rock']",75,75.089,0.538,0.509,-7.335,0.0572,0.0,252866,0.244,False,4.0,pop
60,2012,61,5JLv62qFIS1DR3zGEcApRt,Wide Awake,Katy Perry,5BvgP623rtvlc0HDcpzquz,Katy Perry - Teenage Dream: The Complete Confection,"['dance pop', 'pop', 'pop dance', 'post-teen pop']",68,159.814,0.683,0.514,-5.099,0.0367,2.64e-06,220946,0.575,False,4.0,pop
61,2012,62,6j7hih15xG2cdYwIJnQXsq,Not Over You,Gavin DeGraw,2zVRgW8bXd7ukXRZSWw81j,Sweeter,"['acoustic pop', 'neo mellow', 'pop', 'pop rock']",70,142.051,0.894,0.63,-4.592,0.0544,0.0,218520,0.364,False,4.0,pop
62,2012,63,1jF7IL57ayN4Ity3jQqGu0,Try,P!nk,2Q9oTK48eb85waX1fFJsvj,The Truth About Love,"['dance pop', 'pop', 'post-teen pop']",76,103.998,0.629,0.673,-7.072,0.0299,0.0,247906,0.551,False,4.0,pop
63,2012,64,6t6oULCRS6hnI7rm0h5gwl,Some Nights,fun.,7iycyHwOW2plljYIK6I1Zo,Some Nights,"['baroque pop', 'metropopolis', 'modern rock', 'pop', 'pop rock']",71,107.938,0.738,0.672,-7.045,0.0506,6.75e-05,277040,0.392,True,5.0,pop
64,2012,65,4odiyU3myG29Ld0wurMfE8,She Doesn't Mind,Sean Paul,25o3xNsjPJahI22xQENaPd,Tomahawk Technique,"['dance pop', 'dancehall', 'pop', 'pop dance', 'pop rap']",70,120.015,0.776,0.718,-5.208,0.0693,5.3e-06,227786,0.622,False,4.0,pop
65,2012,66,4lAdOkj9Pj1952EYIKZmxg,C'Mon,Kesha,0gT5HL6RnvHBxJ2gY7lidR,Warrior (Deluxe Version),"['dance pop', 'electropop', 'pop', 'pop dance', 'post-teen pop']",0,126.025,0.781,0.558,-5.448,0.0963,0.00144,214333,0.286,False,4.0,pop
66,2012,67,2qHiyBpxyOXnRGG3t2iE96,"Gone, Gone, Gone",Phillip Phillips,0mVaaNSEcExh4rejUpiSj6,The World From The Side Of The Moon,"['folk-pop', 'modern rock', 'neo mellow', 'pop rock']",62,118.002,0.642,0.664,-5.961,0.038,0.0,209693,0.501,False,3.0,rock
67,2012,68,27ilMN1oiW9849fReEYgOj,I Love It,Icona Pop,5ntm6HNABamnxHMI3T3OUb,Icona Pop,"['candy pop', 'dance pop', 'edm', 'electropop', 'metropopolis', 'pop', 'pop dance', 'swedish electropop', 'swedish synthpop']",47,125.953,0.901,0.71,-2.686,0.0296,1.34e-05,156773,0.86,False,3.0,pop
68,2012,69,51ODNNDZm21HU7wI7cccRr,Latch,Disclosure,7bdjtx1RTkWoSoOaIl7a8E,Settle (Special Edition),"['house', 'pop', 'uk dance']",71,121.985,0.727,0.503,-5.456,0.167,9.45e-05,255631,0.521,False,4.0,edm
69,2012,70,4IdCX8mGmi8kJD5az6HqRL,Million Voices - Radio Edit,Otto Knows,6qS1m40p8GjaloRgK6kDgq,Million Voices,"['edm', 'electro house', 'pop dance', 'progressive electro house', 'tropical house']",0,125.946,0.894,0.582,-6.298,0.041,0.0223,192866,0.0694,False,3.0,edm
70,2012,71,5HQVUIKwCEXpe7JIHyY734,"Young, Wild & Free (feat. Bruno Mars)",Snoop Dogg,11Bkx3E99vf0IlYPND61LJ,"Young, Wild & Free (feat. Bruno Mars)","['g funk', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'west coast rap']",77,95.078,0.655,0.715,-6.425,0.137,0.0,207333,0.531,True,3.0,rap
71,2012,72,7MXlTgQeo3IVlMpLnZuhxc,It's Time,Imagine Dragons,6nxDQi0FeEwccEPJeNySoS,Night Visions,"['modern rock', 'rock']",71,105.009,0.884,0.656,-4.748,0.0372,0.0,240306,0.86,False,4.0,rock
72,2012,73,4k80K0b6KZ2QjAYkXON7q6,Blow Me (One Last Kiss),P!nk,2Q9oTK48eb85waX1fFJsvj,The Truth About Love,"['dance pop', 'pop', 'post-teen pop']",67,113.987,0.919,0.597,-2.954,0.044,0.0,255586,0.73,True,4.0,pop
73,2012,74,0J7385nYIZSg34lfJnFjT9,Battle Scars (feat. Lupe Fiasco),Guy Sebastian,7Dwm8phGxhSpcevMteSMnc,Armageddon,"['australian pop', 'australian talent show']",1,83.993,0.863,0.61,-2.632,0.206,0.0,250080,0.508,False,4.0,pop
74,2012,75,53QF56cjZA9RTuuMZDrSA6,I Won't Give Up,Jason Mraz,64SChsjQBiEe3aVTFYnW1b,Love Is a Four Letter Word (Deluxe Edition),"['acoustic pop', 'neo mellow', 'pop', 'pop rock']",73,136.703,0.303,0.585,-10.058,0.0398,0.0,240165,0.142,False,4.0,pop
75,2012,76,12eMQUn2GzfsfsQLH53M19,Scream,Usher,7eyuQZCLG5tdjWpKZbDE8g,Looking 4 Myself (Expanded Edition),"['atl hip hop', 'dance pop', 'pop', 'r&b', 'south carolina hip hop', 'urban contemporary']",66,127.992,0.862,0.616,-5.18,0.0973,0.0,234693,0.569,False,4.0,hip hop
76,2012,77,124NFj84ppZ5pAxTuVQYCQ,Take Care,Drake,6X1x82kppWZmDzlXXK3y3q,Take Care (Deluxe),"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']",73,121.845,0.515,0.629,-10.358,0.265,1.22e-05,277386,0.299,True,5.0,rap
77,2012,78,6T27IN7Ai94BeDv6PPCmoC,Turn Me On (feat. Nicki Minaj),David Guetta,4bTjdxhRRUiWfwj200f9Kl,Nothing but the Beat (Ultimate Edition),"['big room', 'dance pop', 'edm', 'pop', 'pop dance']",65,127.96,0.793,0.704,-2.266,0.0591,0.0,199680,0.412,False,3.0,pop
78,2012,79,2NniAhAtkRACaMeYt48xlD,50 Ways to Say Goodbye,Train,5zseibu9WEsPaZmkJUMkz1,California 37,"['dance pop', 'neo mellow', 'pop', 'pop rock']",67,140.043,0.935,0.591,-2.664,0.0478,0.000278,247946,0.736,False,4.0,pop
79,2012,80,1RMRkCn07y2xtBip9DzwmC,Turn Up the Music,Chris Brown,4AGQTp6rk7v8fPbFu739l7,Fortune (Expanded Edition),"['dance pop', 'pop', 'pop rap', 'r&b', 'rap']",65,129.925,0.841,0.594,-5.792,0.102,2.22e-06,227973,0.643,False,4.0,pop
80,2012,81,1dsndFSRXSoQFLjSJ6uPpG,How We Do (Party),Rita Ora,3KrONVBdZc7AhGf4v7imlo,ORA Deluxe,"['australian pop', 'dance pop', 'edm', 'electropop', 'pop', 'pop dance', 'pop rap', 'post-teen pop', 'tropical house', 'uk pop']",50,116.024,0.922,0.738,-3.94,0.0833,0.0,247026,0.689,True,4.0,pop
81,2012,82,213x4gsFDm04hSqIUkg88w,On Top Of The World,Imagine Dragons,6nxDQi0FeEwccEPJeNySoS,Night Visions,"['modern rock', 'rock']",75,100.045,0.924,0.631,-5.589,0.146,3.59e-06,192280,0.755,False,3.0,rock
82,2012,83,3AYcyxEACnmE6d96RPubID,Thrift Shop (feat. Wanz),Macklemore & Ryan Lewis,0CoiTAUBiO70lic9p9Lboq,The Heist (Deluxe Edition),"['dance pop', 'pop', 'pop dance', 'pop rap', 'seattle hip hop']",51,94.992,0.526,0.781,-6.985,0.293,0.0,235613,0.662,True,4.0,pop
83,2012,84,1vqT6w3wtW3UoF2JQOFqws,Dance Again,Jennifer Lopez,5qXFiIVtukKnpD8C5N7kEb,Dance Again,"['dance pop', 'pop', 'pop dance', 'pop rap', 'post-teen pop', 'urban contemporary']",0,127.974,0.867,0.797,-5.242,0.0696,2.79e-06,237266,0.716,False,4.0,pop
84,2012,85,2EcsgXlxz99UMDSPg5T8RF,Beneath Your Beautiful (feat. Emeli Sandé),Labrinth,6PBBbXmYV7dKnaik0fjkOI,Electronic Earth (Expanded Edition),"['dance pop', 'indie poptimism', 'pop', 'post-teen pop']",69,83.962,0.522,0.561,-5.857,0.0318,0.0,271813,0.238,False,5.0,pop
85,2012,86,3bfqkspKABT4pPicm6wC9F,Ass Back Home (feat. Neon Hitch),Gym Class Heroes,2mumCpGmuE9iDeOvMx6XrB,The Papercut Chronicles II,"['dance pop', 'pop rap']",63,130.034,0.838,0.716,-4.289,0.0513,0.0,222213,0.646,True,4.0,pop
86,2012,87,4L7jMAP8UcIe309yQmkdcO,Lost,Frank Ocean,623Ef2ZEB3Njklix4PC0Rs,channel ORANGE (Explicit Version),"['alternative r&b', 'hip hop', 'lgbtq+ hip hop', 'neo soul', 'pop']",73,123.061,0.603,0.913,-4.892,0.226,0.000503,234093,0.497,True,4.0,hip hop
87,2012,88,5aTsxlQlq0vIedDWZoqMWN,Lights - Single Version,Ellie Goulding,64Pv36CiG9rBcyvKnud02V,Bright Lights (Lights Re-pack / Bonus Version),"['dance pop', 'edm', 'electropop', 'indietronica', 'metropopolis', 'pop', 'pop dance', 'post-teen pop', 'tropical house', 'uk pop']",65,120.008,0.795,0.682,-6.17,0.0367,0.0391,210853,0.78,False,4.0,pop
88,2012,89,1K3LRUEcUz5FMtPYyg0F45,Ho Hey,The Lumineers,0nRgsLe1she16l3pclpyy7,The Lumineers (Deluxe Edition),"['folk-pop', 'modern rock', 'stomp and holler']",75,79.907,0.471,0.682,-9.182,0.0301,0.0,163133,0.421,False,3.0,rock
89,2012,90,18VfHIPaCo0s6FTi1Fnp6T,Don't Wake Me Up,Chris Brown,4AGQTp6rk7v8fPbFu739l7,Fortune (Expanded Edition),"['dance pop', 'pop', 'pop rap', 'r&b', 'rap']",64,127.967,0.691,0.602,-5.197,0.051,0.0,222306,0.206,False,4.0,pop
90,2012,91,2LEF1A8DOZ9wRYikWgVlZ8,Good Feeling,Flo Rida,7eLwoxxWs6lfkVYJGkGNbk,Wild Ones,"['dance pop', 'miami hip hop', 'pop', 'pop dance', 'pop rap']",76,128.011,0.89,0.706,-4.444,0.0688,0.00286,248133,0.684,False,4.0,pop
91,2012,92,30BsewEJZPxfuLNAlZPFje,"Read All About It, Pt. III",Emeli Sandé,0QwbgAJnx9FEFFC3EsyLrQ,Our Version Of Events (Special Edition),"['dance pop', 'neo soul', 'pop', 'r&b', 'uk pop']",68,98.082,0.44,0.63,-7.186,0.0249,3.87e-06,283706,0.343,False,5.0,pop
92,2012,93,6VObnIkLVruX4UVyxWhlqm,Skyfall,Adele,6TwN6Lq9glwnG8kNp6chHY,Skyfall,"['british soul', 'pop', 'pop soul', 'uk pop']",74,75.881,0.552,0.346,-6.864,0.0282,0.0,286480,0.0789,False,5.0,pop
